score,title,company,location,countries,posted,url,source,department,contract_type,matched,first_seen,flags
40,LABELLER OPERATOR,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000013502266/LABELLER-OPERATOR,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,FILLER OPERATOR,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000013502178/FILLER-OPERATOR,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,CASE PACKER OPERATOR,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000013478593/CASE-PACKER-OPERATOR,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,QSSU-EAST AFRICA DEVELOPMENT BANK -EADB- OFFICER LEGAL,Q-Sourcing Servtec,"Kampala, Uganda",Uganda,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000013316360/QSSU-EAST-AFRICA-DEVELOPMENT-BANK-EADB-OFFICER-LEGAL,qsourcing,,Full time,Uganda,2026-08-21 09:38:28,
40,HR PAYROLL SPECIALIST,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000012597376/HR-PAYROLL-SPECIALIST,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,QSSU-SCU-SSCA-SALES & SERVICE CENTER ASSOCIATE,Q-Sourcing Servtec,"Kampala, Uganda",Uganda,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000012221074/QSSU-SCU-SSCA-SALES-SERVICE-CENTER-ASSOCIATE,qsourcing,,Full time,Uganda,2026-08-21 09:38:28,
40,"GROUP INTERNAL AUDITOR – QUALITY, RISK & COMPLIANCE",Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000012164376/GROUP-INTERNAL-AUDITOR-QUALITY-RISK-COMPLIANCE,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,QSSU-HOK-KAE-KEY ACCOUNTS EXECUTIVE-TRAINEE,Q-Sourcing Servtec,"Kampala, Uganda",Uganda,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000012082293/QSSU-HOK-KAE-KEY-ACCOUNTS-EXECUTIVE-TRAINEE,qsourcing,,Full time,Uganda,2026-08-21 09:38:28,
40,SENIOR ACCOUNTS EXECUTIVE-BANKING,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000011749602/SENIOR-ACCOUNTS-EXECUTIVE-BANKING,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,QSSR-FLDVR-RECEPTIONIST / REGISTRATION CLERK,Q-Sourcing Servtec,"Kigali, Rwanda",Rwanda,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000011756347/QSSR-FLDVR-RECEPTIONIST-REGISTRATION-CLERK,qsourcing,,Full time,Rwanda,2026-08-21 09:38:28,
40,QSSR-FLDVR-ACCOUNTANT,Q-Sourcing Servtec,"Kigali, Rwanda",Rwanda,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000011699811/QSSR-FLDVR-ACCOUNTANT,qsourcing,,Full time,Rwanda,2026-08-21 09:38:28,
40,QSSR-FLDVR-IT OFFICER,Q-Sourcing Servtec,"Kigali, Rwanda",Rwanda,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000011699753/QSSR-FLDVR-IT-OFFICER,qsourcing,,Full time,Rwanda,2026-08-21 09:38:28,
40,QSSR-FLDVR-INTERNAL CONTROL OFFICER,Q-Sourcing Servtec,"Kigali, Rwanda",Rwanda,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000011677096/QSSR-FLDVR-INTERNAL-CONTROL-OFFICER,qsourcing,,Full time,Rwanda,2026-08-21 09:38:28,
40,QSSR-FLDVR-INSURANCE CHECK / RECOVERY OFFICER,Q-Sourcing Servtec,"Kigali, Rwanda",Rwanda,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000011677073/QSSR-FLDVR-INSURANCE-CHECK-RECOVERY-OFFICER,qsourcing,,Full time,Rwanda,2026-08-21 09:38:28,
40,QSSR-FLDVR-MONITORING & EVALUATING (M&E) OFFICER,Q-Sourcing Servtec,"Kigali, Rwanda",Rwanda,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000011677036/QSSR-FLDVR-MONITORING-EVALUATING-M-E-OFFICER,qsourcing,,Full time,Rwanda,2026-08-21 09:38:28,
40,QSSR-FLDVR-HOSPITAL ADMINISTRATOR,Q-Sourcing Servtec,"Kigali, Rwanda",Rwanda,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000011644271/QSSR-FLDVR-HOSPITAL-ADMINISTRATOR,qsourcing,,Full time,Rwanda,2026-08-21 09:38:28,
40,QSSR-FLDVR-ADMINISTRATIVE ASSISTANT,Q-Sourcing Servtec,"Kigali, Rwanda",Rwanda,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000011628435/QSSR-FLDVR-ADMINISTRATIVE-ASSISTANT,qsourcing,,Full time,Rwanda,2026-08-21 09:38:28,
40,QSTL-EACOP-. CONSERVATION TRUST FUND ADVISOR,Q-Sourcing Servtec,"Dar es Salaam, Tanzania",Tanzania,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000011400005/QSTL-EACOP-CONSERVATION-TRUST-FUND-ADVISOR,qsourcing,,Full time,Tanzania,2026-08-21 09:38:28,
40,CARWASH ATTENDANT,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000011296013/CARWASH-ATTENDANT,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,QSSR-HERBMADZ-SOCIAL MEDIA AND CONTENT MARKETING OFFICER,Q-Sourcing Servtec,"Kigali, Rwanda",Rwanda,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000011297133/QSSR-HERBMADZ-SOCIAL-MEDIA-AND-CONTENT-MARKETING-OFFICER,qsourcing,,Full time,Rwanda,2026-08-21 09:38:28,
40,BILLING COORDINATOR-RELIEVER,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000011263439/BILLING-COORDINATOR-RELIEVER,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,COO-ENTERTAINMENT INDUSTRY,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000010967001/COO-ENTERTAINMENT-INDUSTRY,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,QSSU-AA-UC-INSTALLER,Q-Sourcing Servtec,"Fortportal,Hoima,Gulu,Mityana,Luwero,Kabale,Lira,Masaka,Mbarara,Arua,Mbale,Jinja. ​, Uganda",Uganda,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000010785010/QSSU-AA-UC-INSTALLER,qsourcing,,Full time,Uganda,2026-08-21 09:38:28,
40,SOCIAL MEDIA MARKETER,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000010502001/SOCIAL-MEDIA-MARKETER,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,ACCOUNTANT:FINANCIAL,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000010317161/ACCOUNTANT-FINANCIAL,qsourcing,,Contract,Kenya,2026-08-21 09:38:28,
40,QSSU-EACOP-ORCS-OFFICE RECEPTIONIST/CLIENT SUPPORT,Q-Sourcing Servtec,"kampala, Uganda",Uganda,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000010313047/QSSU-EACOP-ORCS-OFFICE-RECEPTIONIST-CLIENT-SUPPORT,qsourcing,,Full time,Uganda,2026-08-21 09:38:28,
40,"TRUCK LOADERS-NAIROBI, MOMBASA, KITUI, ELDORET AND KISUMU",Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000009941821/TRUCK-LOADERS-NAIROBI-MOMBASA-KITUI-ELDORET-AND-KISUMU,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,MASON-THIKA,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000009608301/MASON-THIKA,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,SITE WATER BOTTLER,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000008629212/SITE-WATER-BOTTLER,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,REGULATORY ASSISTANT,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000008629188/REGULATORY-ASSISTANT,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,"WAREHOUSE OPERATOR-NAIROBI, KISUMU AND MOMBASA",Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000008629164/WAREHOUSE-OPERATOR-NAIROBI-KISUMU-AND-MOMBASA,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,MHE OPERATOR,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000008629116/MHE-OPERATOR,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,HOUSE KEEPER-NAIROBI AND KISUMU,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000008629092/HOUSE-KEEPER-NAIROBI-AND-KISUMU,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,DOCUMENTATION AND PORT CLERK,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000008629068/DOCUMENTATION-AND-PORT-CLERK,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,CUSTOMER SERVICE COORDINATOR,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000008578953/CUSTOMER-SERVICE-COORDINATOR,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,CEC AGENT-MULTILINGUAL(FRENCH AND ENGLISH),Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000008487072/CEC-AGENT-MULTILINGUAL-FRENCH-AND-ENGLISH,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,QSSU - ATL - ACSA - Airtel Commission Sales Agent (Enterprise Products),Q-Sourcing Servtec,"Kampala, Uganda",Uganda,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000006920052/QSSU-ATL-ACSA-Airtel-Commission-Sales-Agent-Enterprise-Products,qsourcing,,Contract,Uganda,2026-08-21 09:38:28,
40,QSTL-EACOP-HEAD OF LIVELIHOODS,Q-Sourcing Servtec,"Dar es Salaam, Tanzania",Tanzania,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000006681273/QSTL-EACOP-HEAD-OF-LIVELIHOODS,qsourcing,,Full time,Tanzania,2026-08-21 09:38:28,
40,PVC MACHINE OPERATOR,Q-Sourcing Servtec,"Dubai, United Arab Emirates",United Arab Emirates,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000006295238/PVC-MACHINE-OPERATOR,qsourcing,,Full time,United Arab Emirates,2026-08-21 09:38:28,
40,DRIVER,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000006193047/DRIVER,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,CUSTOMER SERVICE REPRESENTATIVE,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000006002559/CUSTOMER-SERVICE-REPRESENTATIVE,qsourcing,,Temporary,Kenya,2026-08-21 09:38:28,
40,QSSU-PW-PROPOSAL WRITER,Q-Sourcing Servtec,"Kampala, Uganda",Uganda,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000004330072/QSSU-PW-PROPOSAL-WRITER,qsourcing,,Full time,Uganda,2026-08-21 09:38:28,
40,EFFLUENT TREATMENT PLANT OPERATOR,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000005642001/EFFLUENT-TREATMENT-PLANT-OPERATOR,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,EXTENSION OFFICER,Q-Sourcing Servtec,"Eldoret, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000005499307/EXTENSION-OFFICER,qsourcing,,Contract,Kenya,2026-08-21 09:38:28,
40,FORESTER,Q-Sourcing Servtec,"Eldoret, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000005499283/FORESTER,qsourcing,,Contract,Kenya,2026-08-21 09:38:28,
40,SCREEN PRINTING TECHNICAL OPERATOR,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000005290185/SCREEN-PRINTING-TECHNICAL-OPERATOR,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,QSSU-BDE-BUSINESS DEVELOPMENT EXECUTIVE,Q-Sourcing Servtec,"Kampala, Uganda",Uganda,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000005161022/QSSU-BDE-BUSINESS-DEVELOPMENT-EXECUTIVE,qsourcing,,Full time,Uganda,2026-08-21 09:38:28,
40,QSSU-FPND-FTTH PASSIVE NETWORK DESIGNER,Q-Sourcing Servtec,"Kampala, Uganda",Uganda,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000005166015/QSSU-FPND-FTTH-PASSIVE-NETWORK-DESIGNER,qsourcing,,Full time,Uganda,2026-08-21 09:38:28,
40,BUSINESS DEVELOPMENT EXECUTIVE,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000005021725/BUSINESS-DEVELOPMENT-EXECUTIVE,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,DATA ANALYST,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000005028109/DATA-ANALYST,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,SPARES COORDINATOR,Q-Sourcing Servtec,"Kisii, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000004993629/SPARES-COORDINATOR,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,CHIEF MARKETING OFFICER,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000004881001/CHIEF-MARKETING-OFFICER,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,GROUP HUMAN RESOURCE BUSINESS PARTNER,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000004369363/GROUP-HUMAN-RESOURCE-BUSINESS-PARTNER,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,AGRONOMIST,Q-Sourcing Servtec,"Eldoret, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000003999550/AGRONOMIST,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,Casuals,Q-Sourcing Servtec,"Mlolongo, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000003513086/Casuals,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,"Casuals-Kitui,Kisumu,Mombasa,Kisii,Eldoret, Nairobi",Q-Sourcing Servtec,"Nairobi Area, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000003513057/Casuals-Kitui-Kisumu-Mombasa-Kisii-Eldoret-Nairobi,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,CASHIER,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000003433210/CASHIER,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,KEY ACCOUNTS EXECUTIVE,Q-Sourcing Servtec,"Nairobi Area, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000003036007/KEY-ACCOUNTS-EXECUTIVE,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,EHS OFFICER,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000003007001/EHS-OFFICER,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,FINANCIAL PLANNING AND ANALYSIS ASSOCIATE,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000002957050/FINANCIAL-PLANNING-AND-ANALYSIS-ASSOCIATE,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,IT ADMINISTRATOR,Q-Sourcing Servtec,"Nairobi, Kenya",Kenya,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000002813001/IT-ADMINISTRATOR,qsourcing,,Full time,Kenya,2026-08-21 09:38:28,
40,QSSU-AAU-5G SA-5G DIRECT SALES AGENT.,Q-Sourcing Servtec,"kampala, Uganda",Uganda,,https://qsourcing.zohorecruit.com/jobs/Careers/735362000001819073/QSSU-AAU-5G-SA-5G-DIRECT-SALES-AGENT,qsourcing,,Full time,Uganda,2026-08-21 09:38:28,
40,Head of Digital and Data,SEAOWL Group,Uganda,Uganda,,https://jobs.seaowlgroup.com/1922-4229048e5d0b3e7,seaowl,,,Uganda,2026-08-21 08:57:57,
40,Head of Performance and Reporting,SEAOWL Group,Uganda,Uganda,,https://jobs.seaowlgroup.com/1922-14054019ee9ef2e,seaowl,,,Uganda,2026-08-21 08:57:57,
40,Area Leader - Oil Treatment Unit,SEAOWL Group,Uganda,Uganda,,https://jobs.seaowlgroup.com/1922-ac182c55bb1167c,seaowl,,,Uganda,2026-08-21 08:57:57,
40,Technical Assistant,SEAOWL Group,Uganda,Uganda,,https://jobs.seaowlgroup.com/1922-6f63d663c4f3a3d,seaowl,,,Uganda,2026-08-21 08:57:57,
40,Surface Quality Surveillance Leader,SEAOWL Group,Uganda,Uganda,,https://jobs.seaowlgroup.com/1922-399abd7d4ae65ba,seaowl,,,Uganda,2026-08-21 08:57:57,
40,Marine Logistics Specialist,SEAOWL Group,"Tanga, Tanzania",Tanzania,,https://jobs.seaowlgroup.com/1922-691c6088e593498,seaowl,,,Tanzania,2026-08-21 08:57:57,
40,Namibia Projects,SEAOWL Group,"Windhoek, Namibia",Namibia,,https://jobs.seaowlgroup.com/1922-9e3154cba5869fd,seaowl,,,Namibia,2026-08-21 08:57:57,
40,Transport Coordinator,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/transport-coordinator/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,CUSTOMS CLEARANCE SPECIALIST,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/customs-clearance-specialist/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,Tax and Compliance Accountant,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/tax-and-compliance-accountant/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,Brand Promoter,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/brand-promoter/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,Sales Executive,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/sales-executive/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,Account Developer,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/account-developer/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,Motor Bike Tuk Tuk Field Sales Executive,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/motor-biketuk-tuk-field-sales-executive/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,Team Lead,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/team-lead/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,Financial Controller,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/financial-controller/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,Grant Accountant Gates Foundation,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/grant-accountant-gates-foundation/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,Head of Enterprise Architecture,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/head-of-enterprise-architecture/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,Senior Officer Governance and Legal,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/senior-officer-governance-and-legal/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,Chief Governance and Legal Officer,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/chief-governance-and-legal-officer/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,Head of Growth and Distribution,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/head-of-growth-and-distribution-grain-vouchers/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,Head of Strategy,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/head-of-strategy/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,Finance Business Partner,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/finance-business-partner/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,Customer Experience Associate,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/customer-experience-associate/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,Credit Analyst,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/credit-analyst-regional-business-office/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,Crane Operator (Oil and Gas Certified) Oil & Gas/Threeways,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/crane-operator-oil-and-gas-certified-oil-gas-threeways/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,Receptionist,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/receptionist/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,Declaration Officer-Imports,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/declaration-officer-imports/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,Head of Air Freight,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/head-of-air-freight/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,Sales Consultant,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/sales-consultant/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,Declaration Officer-Air Freight,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/declaration-officer-air-freight/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,Declaration Officer-Exports,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/declaration-officer-exports/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,Digital Executive,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/digital-executive/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,TN-Lubricants Market Developers,TrueNorth Africa,,Uganda,,https://truenorthafrica.com/job/tn-lubricants-market-developers/,truenorth,,,Uganda,2026-08-21 07:53:19,
40,Administrateur Ressource Humaines (H/F),TotalEnergies,"CONAKRY, Guinea",Guinea,,https://jobs.totalenergies.com/en_US/careers/JobDetail/Administrateur-Ressource-Humaines-H-F/83482,totalenergies,,,Guinea,2026-08-21 05:25:38,
40,INGENIEUR TECHNICO COMMERCIAL,TotalEnergies,"DAKAR, Senegal",Senegal,,https://jobs.totalenergies.com/en_US/careers/JobDetail/INGENIEUR-TECHNICO-COMMERCIAL/83244,totalenergies,,,Senegal,2026-08-21 05:25:38,
40,Emergency & Security Advisor,Aldelia,"Dakar, Sénégal, Dakar, Sénégal",Senegal,,https://app.beehire.com/invite/KE3_QhLVt,aldelia,,permanent,Senegal,2026-08-21 05:20:38,
40,Analista De Dados Junior,Aldelia,"Maputo, Mozambique, Maputo, Mozambique",Mozambique,,https://app.beehire.com/invite/WEryrTAct,aldelia,,permanent,Mozambique,2026-08-21 05:20:38,
40,Técnico de Gestão de Risco Sénior,Aldelia,"Maputo, Moçambique, Maputo, Moçambique",Mozambique,,https://app.beehire.com/invite/hw3euIDqs,aldelia,,permanent,Mozambique,2026-08-21 05:20:38,
40,Payroll Administrator - Mauritius,Aldelia,Maurice,South Africa,,https://app.beehire.com/invite/XiIxE933j,aldelia,,permanent,South Africa,2026-08-21 05:20:38,
40,Directeur d’Agence de Voyage et Tour Opérateur (Transcontinents Madagascar),Aldelia,Madagascar,Madagascar,,https://app.beehire.com/invite/KpTeJwFMO,aldelia,,permanent,Madagascar,2026-08-21 05:20:38,
40,Network Operation Center (NOC) – Tier 1 Specialist,Aldelia,Egypt,Egypt,,https://app.beehire.com/invite/LWEin4lcu,aldelia,,permanent,Egypt,2026-08-21 05:20:38,
40,Junior Recruitment Consultant_ Nigeria (Internal Recruitment),Aldelia,"Lagos, Nigeria, Lagos, Nigeria",Nigeria,,https://app.beehire.com/invite/7KljhGft8,aldelia,,permanent,Nigeria,2026-08-21 05:20:38,
40,Consultant Business Development - Cameroun,Aldelia,"Douala, Cameroon, Douala, Cameroon",Cameroon,,https://app.beehire.com/invite/L6pNtG3HH,aldelia,,permanent,Cameroon,2026-08-21 05:20:38,
40,CHARGE DE GESTION MIDDLE OFFICE GARANTIES H/F,Aldelia,"Abidjan, Côte d'Ivoire, Abidjan, Côte d'Ivoire",Ivory Coast,,https://app.beehire.com/invite/pi8EwMU03,aldelia,,fixedTerm,Ivory Coast,2026-08-21 05:20:38,
40,Junior Recruitment Consultant _ Ghana (Internal Recruitment),Aldelia,"Accra, Ghana, Accra, Ghana",Ghana,,https://app.beehire.com/invite/y0W7O14QQ,aldelia,,permanent,Ghana,2026-08-21 05:20:38,
40,Chauffeurs,Aldelia,"Dakar, Sénégal, Dakar, Sénégal",Senegal,,https://app.beehire.com/invite/ydr5ZbXrm,aldelia,,,Senegal,2026-08-21 05:20:38,
